Date,Revenue,Display,SEM,SEMBrand,SEMCard,SEMPBook,SEMOther,Partners,Affiliate,FB,TV,TVImpression,DM,DM1,DM30,Display_Last_Week,SEM_Last_Week,SEMBrand_Last_Week,SEMCard_Last_Week,SEMPBook_Last_Week,SEMOther_Last_Week,Partners_Last_Week,Affiliate_Last_Week,FB_Last_Week,TV_Last_Week,TVImpression_Last_Week,Q2,Q3,Q4,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Y2012,Y2013,Weekday1,Weekday2,Weekday3,Weekday4,Weekday5,Weekday6,Kodak,SEM_BRAND_Impression,PBookRevenue,CardRevenue ,OtherRevenue,Affiliates_MTA,Direct_Mail_MTA,SEM_MTA,Partners_MTA,Affiliates_LTA,Direct_Mail_LTA,SEM_LTA,Partners_LTA,FB_LTA,Display_LTA,FB_MTA,Display_MTA
5/19/2011,513634.21,25858.30889,35839.3812,2372.437868,27905.8049,4936.514655,624.6237775,13998,5205.003798,0,0,0,80579.69787,80579.69787,123733.2087,29834.33655,29277.20851,2303.078981,20634.53425,5227.265195,1112.330081,31057.85714,3717.599182,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37431,272288.91,94262.3,147083,12172.92,5842.16,49018.91,65280.96,20357.33,4529.94,54178.6,47526.21,0,49450.8,0,32002.15
5/20/2011,395853.94,24946.7216,28651.80194,2147.75034,21414.29951,4520.147105,569.6049837,10688,2400.414547,0,0,0,80579.69787,80579.69787,120137.0828,29495.68718,29831.16145,2340.883807,21199.1371,5268.91901,1022.221535,31113.71429,3952.98761,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32076,193988.7,80366.39,121498.85,8375.88,6732.21,39356.73,42456.7,13646.14,4538.58,44189.66,34553.83,0,44099.85,0,27519.1
5/21/2011,347703.28,23752.55273,22674.70778,1764.441218,16752.46729,3655.804383,501.994888,9675,1901.354586,0,0,0,80579.69787,80579.69787,116540.9569,29119.6593,30617.92201,2373.882122,21971.35611,5312.406921,960.2768663,30621.57143,3877.652886,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27793,169117.27,69759.59,108826.42,8192.04,6236.24,34565.23,40451.92,11649.33,3778.47,39800.08,32001.14,0,33648.49,0,20412.36
5/22/2011,612457.38,26227.75816,30543.0519,2186.883282,22842.44033,4731.193192,782.5350938,12713,2522.670552,0,0,0,80579.69787,80579.69787,112944.831,28614.00271,30804.387,2384.124613,22277.13631,5230.233194,912.8928827,29457.14286,3837.769797,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37222,326556.41,109577.92,176323.05,12494.06,5798.08,56706.93,59284.06,20626.02,4544.2,65138.06,46865.14,0,59303.78,0,38909.98
5/23/2011,700784.72,29925.39062,36562.15234,3012.607818,27813.847,4974.185701,761.5118203,17515,3562.758954,0,0,0,80579.69787,80579.69787,109348.7051,28054.52106,30835.38206,2375.810313,22570.76928,5038.830843,849.9716261,26769.28571,3763.217094,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46640,395240.79,116712.36,188831.57,15217.51,8284.56,69788.35,70843.77,23716.08,5350.76,70989.07,57564.88,0,65858.06,0,42518.46
5/24/2011,782849.96,29959.92837,28944.42936,2804.012052,21271.2243,4236.569702,632.6232995,20227,4944.06934,0,0,0,80579.69787,80579.69787,105752.5792,27742.93374,31270.53463,2412.692978,23217.96067,4884.744979,755.1360042,25489.71429,3637.702667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42851,492300.14,111933,178616.82,16115.64,8561.4,63384.13,81185.57,30079.22,5882.19,84117.75,63981.47,0,61658.59,0,38889.96
5/25/2011,937808.66,27231.44611,24704.86355,2668.472529,17385.09049,4048.575161,602.7253769,13080,5146.61287,0,0,0,80579.69787,80579.69787,102156.4533,27562.02172,30659.14638,2432.963229,22931.92565,4635.894131,658.3633674,21406.14286,3631.967844,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40352,662447.94,108552.18,166808.54,20417.07,8383.27,72466.43,73306.36,36685.37,5309.5,88619.56,54149.25,0,61549.52,0,41373.45
5/26/2011,533492.28,27567.40422,23397.16872,2148.460728,17110.41855,3754.218413,384.0710255,11780,5330.909236,0,0,0,80579.69787,80579.69787,98560.3274,26843.15807,29702.91258,2422.372158,22197.88197,4443.284271,639.3741771,13985.14286,3668.983521,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36253,272688.84,102965.79,157837.65,12531.03,8288.73,46539.96,49999.37,20064.95,5717.46,52149.14,41977.75,0,53261.5,0,35554.71
5/27/2011,425963.59,25949.36296,17810.95072,1875.467167,12644.78596,3024.869574,265.8280189,10799,3332.844676,0,0,0,80579.69787,80579.69787,94964.20149,27087.31454,27925.45365,2390.375424,20655.68392,4274.384808,605.0094982,13668.28571,3686.970012,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30568,219304.12,80747.87,125911.6,12538.64,6677.09,39664.7,45841.8,20298.49,4534.41,49346.29,36313.85,0,40997.49,0,23760.85
5/28/2011,386124.06,25962.96874,15129.16602,1345.551026,10595.63487,2967.163733,220.8163905,11039,2362.095501,0,0,0,80579.69787,80579.69787,91368.07559,27230.54902,26376.76062,2351.477828,19402.89627,4060.773732,561.612789,13684.14286,3820.174316,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26638,181997.9,72318.02,131808.14,9057.52,4819.9,33818.45,48258.28,13502.6,3808.57,41198.32,37444.26,0,37284.85,0,23356.88
5/29/2011,413583.64,27444.9522,16656.12253,1491.735818,11534.79447,3426.082459,203.5097756,12642,2095.686893,0,0,0,80579.69787,80579.69787,87771.94968,27546.32274,25298.82608,2291.636372,18523.34878,3962.396497,521.4444322,13879,3885.994447,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27752,199405.07,72792.72,141385.85,9225.75,4882.44,36757.74,53342.01,14344.81,3269,42476.74,39328.45,0,39200,0,24486.88
5/30/2011,789512.95,30707.19969,20195.31085,2145.403046,14311.89439,3464.134382,273.8790383,23114,3407.658052,0,0,0,80579.69787,80579.69787,84175.82378,27720.2076,23314.97903,2192.329591,16907.9708,3775.952106,438.7265296,13868.85714,3824.996781,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37732,364438.67,133301.24,291773.04,20359.03,8456.67,62226.21,102274.27,29711.37,6045.22,70523.47,70134.16,0,65842.22,0,40840.79
5/31/2011,667406.71,36105.5547,27723.14271,2461.050583,20258.22466,4331.339065,672.5284044,26839,4411.252123,0,0,0,80579.69787,80579.69787,80579.69787,27831.89461,20976.85882,2068.443195,14979.12043,3560.230489,369.0647036,14668.71429,3802.83951,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45109,335226.58,127279.69,204900.44,13527.5,12470.92,57493.89,109367.24,24819.69,8823.27,68028.24,75207.08,0,67578.83,0,38421.41
6/1/2011,649016.22,35148.96368,27478.88495,2652.56617,19034.88182,4752.236798,1039.200163,15888,3876.610191,0,0,0,261627.6143,80579.69787,80579.69787,28709.84123,20802.3893,2019.4487,14834.4062,3573.76897,374.7654329,15613.28571,3726.722765,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40795,304127.85,113368.32,231520.05,14628.14,4592,58873.72,58327.85,22252.87,2961.83,64641.79,49716.9,0,69244.44,0,41173.59
6/2/2011,585814.27,33427.30917,22571.86658,2612.32121,14367.93235,4541.880613,1049.732404,13663,3517.141042,0,0,0,261627.6143,86614.62842,80579.69787,29840.91517,21198.67807,2017.176363,15070.09067,3674.292061,437.1189737,16014.42857,3545.29381,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37854,282920.57,103025.34,199868.36,12990.77,4906.88,57085.69,56021.09,21025.12,3790.04,63317.36,48156.05,0,61727.64,0,37441.06
6/3/2011,519382.54,32632.94091,20086.92026,2438.596284,12020.56379,4020.447895,1607.312293,12051,3149.460668,0,0,0,261627.6143,92649.55896,80579.69787,30678.04445,21080.77776,2083.442146,14678.30693,3786.815232,532.2134564,16283.42857,3286.184068,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34869,261942.1,79872.59,177567.85,11812.79,3695.99,46796.63,47440.44,17623.02,2092.81,59242.57,43409.39,0,55845.61,0,31813.46
6/4/2011,444962.68,30077.1474,17986.70378,1821.549893,11017.90187,3928.293617,1218.958397,11613,2448.769534,0,0,0,261627.6143,98684.48951,80579.69787,31632.8413,21405.91627,2163.889162,14589.13234,3929.040706,723.8540669,16462.28571,3259.986353,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29141,212633.49,74317.79,158011.4,9315.19,4329.58,42028.44,48240.93,15430,3223.49,51549.74,38616.95,0,45674.04,0,27631.92
6/5/2011,627232.84,32002.88862,22493.45572,1969.196728,14122.22058,4714.68941,1687.349001,13694,2706.966918,0,0,0,261627.6143,104719.4201,80579.69787,32220.58111,21814.13595,2231.889001,14649.45619,4066.344976,866.4457822,16544.28571,3272.368358,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35784,308779.64,100403.93,218049.27,15806.39,3991.2,59710.46,58214.3,24972.43,2604.15,73852.3,50545.57,0,70525.96,0,39094.9
6/6/2011,785639.93,33684.7724,28078.45986,2411.879629,17382.18709,5612.502406,2671.89073,14133,3688.664392,0,0,0,261627.6143,110754.3506,80579.69787,32871.71488,22648.04069,2300.097702,15019.08849,4250.431683,1078.422814,16694.57143,3359.694076,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45184,381773.37,122979.88,280886.68,16830.85,4885.31,68802.26,70738.9,25061.31,3045.7,81522.17,55091.9,0,90462.91,0,48269.26
6/7/2011,795322.15,32636.08071,28202.30366,2991.213789,18536.54173,5052.976644,1621.571497,17284,4148.492948,0,0,0,261627.6143,116789.2811,80579.69787,33297.08241,23774.20484,2338.165785,15457.70174,4557.341401,1420.995913,15411.57143,3399.837838,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43486,408548.55,121398.12,265375.48,19339.22,6402.93,73243.4,79715.52,30672.1,4274.26,92276.68,66250.65,0,79839.21,0,44571.91
6/8/2011,1051879.42,32592.12357,27121.64907,2995.908691,17805.26236,4837.606569,1482.871456,20259,5182.194842,0,0,0,261627.6143,122824.2117,80579.69787,32801.44327,23842.6564,2413.903386,15211.74703,4660.432483,1556.573498,14046.57143,3362.300813,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44103,555713.36,133120.29,363045.77,21380.64,6494.67,86829.5,105169.28,35079.63,4384.19,106202.59,80827.04,0,94771.96,0,53180.31
6/9/2011,1338310.52,35413.7531,27136.09875,2705.422843,17640.10845,4585.986347,2204.581102,23872,7058.915756,0,0,0,261627.6143,128859.1422,80579.69787,32436.1804,23791.6227,2462.952318,15036.08711,4672.628165,1619.955111,14671,3548.812906,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45006,746249.73,143249.83,448810.96,32733.54,9689.56,98940.35,127955.39,52142.72,5894.34,119500.86,90215.64,0,117003.61,0,63274.77
6/10/2011,566190.77,30729.17826,20690.68539,2478.614522,11682.86324,3898.313365,2630.894259,16079,6652.916336,0,0,0,261627.6143,134894.0728,80579.69787,32719.9581,24443.65587,2476.252551,15503.54084,4678.928984,1784.933496,16129.42857,4054.780723,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37792,279009.8,84655.33,202525.64,12718.48,5841.89,50171.12,63587.07,21349,4926.19,60807.96,51097.33,0,67324.17,0,40856.15
6/11/2011,548862.52,29768.40085,19084.55697,2020.056054,10829.60889,4028.07685,2206.815177,17643,2394.940398,0,0,0,261627.6143,140929.0033,80579.69787,32447.99201,24529.90803,2481.969442,15455.2979,4661.481194,1931.159492,16704.85714,4555.27439,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33544,285447.26,77386.24,186029.02,12609.95,6239.37,47732.81,67655.18,20458.92,5008.49,56908.09,58962.79,0,64482.86,0,36876.9
6/12/2011,884901.06,30802.44016,24844.63435,2533.839195,14418.15327,4936.411979,2956.229906,23146,3653.994779,0,0,0,261627.6143,146963.9339,80579.69787,32403.88536,24686.7442,2510.327465,15428.39891,4675.735942,2072.281889,17566.28571,4547.584513,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42627,506843.63,107672.8,270384.63,18112.96,6183.98,81946.03,90054.6,34665.25,4602.64,96022.68,78734.69,0,100356.64,0,64712.78
6/13/2011,919110.32,32067.77773,31576.40477,2960.574703,18767.98316,5709.361888,4138.485019,17116,4148.492948,0,0,0,261627.6143,152998.8644,80579.69787,32232.39272,25022.62686,2590.990675,15470.675,4707.410594,2253.550589,18916.57143,4682.874207,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49917,439945.41,124048.26,355116.65,22136.34,9444.99,82174.4,86418.5,35941.59,6093.82,95124.63,74057.3,0,103766.83,0,70569.57
6/14/2011,1067466.31,30214.2518,31639.53048,3280.504923,18596.6819,5825.453351,3936.890312,18647,5110.11854,0,0,0,261627.6143,159033.795,80579.69787,32001.39348,25522.33328,2669.375685,15668.64587,4721.247663,2463.064059,19342.71429,4748.564001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48425,578009.99,120077.28,369379.04,24343.32,9093.29,93650.39,95443.78,40642.73,6903.83,110288.17,76576.96,0,121493.23,0,67093.25
6/15/2011,582202.91,35862.74385,28410.64194,2277.689037,16853.18738,5900.197733,3379.567793,16023,3615.675732,0,0,0,261627.6143,165068.7255,80579.69787,31655.41792,26013.36568,2710.70299,15677.23732,4831.601478,2793.82389,19537.42857,4885.939086,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40297,269222.86,102519.63,210460.42,12617.7,7910.99,57496.45,63799.23,19542.09,5320.46,70421.5,53277.51,0,71291.93,0,40152.3
6/16/2011,571873.47,34612.05866,25695.67521,2003.871684,15756.59019,5551.821283,2383.392058,14715,3516.228683,0,0,0,261627.6143,171103.6561,80579.69787,32122.64939,26197.50752,2608.100183,15541.22661,4983.400216,3064.780509,18932.28571,4662.150641,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38652,312506.19,90238.98,169128.3,14500.78,8314.37,50060.56,60627.18,23397.61,5880.09,55301.96,47458.94,0,57900.98,0,36509.14
6/17/2011,457930.45,25989.1337,20925.58615,1813.334207,12576.15682,4666.444933,1869.650188,13655,2941.442988,0,0,0,261627.6143,177138.5866,80579.69787,32008.12162,25991.73273,2507.878588,15272.15257,5121.376636,3090.324932,17624.14286,4156.052488,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34142,240020.21,78585.42,139324.82,11996.69,7420.81,38510.31,56392.17,19393.93,4419.43,43939.85,44535.69,0,51672.42,0,30976.96
6/18/2011,388486.91,24160.72614,18082.17338,1534.122166,11433.60053,3644.911836,1469.538846,13886,2306.441648,0,0,0,261627.6143,183173.5172,80579.69787,31330.97239,26025.28998,2412.838543,15399.76594,5231.109717,2981.575779,17277.85714,3625.84201,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29089,197344.7,63320.41,127821.8,10193.97,5413.4,37123.76,53715.67,15645.22,2806.43,41744.69,44365.42,0,41606.16,0,28033.02
6/19/2011,483149.56,24940.44201,21718.00465,1921.219953,13415.01791,4949.898882,1431.867903,16518,2114.846416,0,0,0,261627.6143,189208.4477,80579.69787,30529.87601,25882.09233,2343.419417,15486.05046,5176.371858,2876.250589,16741.14286,3613.199331,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34208,248884.99,75269.75,158994.82,10792.05,5675.92,42274.59,71696.48,18003.98,4869.04,51695.16,54877.09,0,50898.29,0,30671.33
6/20/2011,752088.25,29751.65527,31463.10331,2377.122213,21666.5175,5465.555646,1953.90795,22356,3776.250784,0,0,0,261627.6143,195243.3782,80579.69787,29692.4477,25435.43094,2255.902382,15342.74541,5178.298558,2658.484588,15794.28571,3393.320994,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45169,453417.23,110905.69,187765.33,13967.11,7307.53,64544.41,114255.54,24161.8,5126.71,72219.57,76506.09,0,67998.7,0,44943.1
6/21/2011,799850.54,27105.85429,34072.17126,2207.04172,25489.60188,4737.380503,1638.147157,19844,3824.605771,0,0,0,261627.6143,201278.3088,80579.69787,29361.57306,25419.24502,2172.552026,15756.82175,5143.469095,2346.40215,16542.85714,3340.143542,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42987,500636.11,106603.26,192611.17,19499.18,9408.69,68555.21,118676.1,28547.99,5352.97,82178.4,70466.01,0,66873.23,0,41458.84
6/22/2011,1036900.55,26973.98288,32286.81025,2474.208173,24137.10184,4703.436576,972.0636561,23321,5520.679752,0,0,0,261627.6143,207313.2393,80579.69787,28917.51627,25766.76513,2019.20014,16741.5246,4988.030116,2018.010271,16713.85714,3156.49886,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44577,726662.91,112160.68,198076.96,21450.85,13207.29,77153.02,165987.12,39308.9,6731.87,99472.23,90636.4,0,68846.64,0,47680.95
6/23/2011,499769.69,26832.69208,35735.54246,2313.949498,28013.71192,4833.344539,574.5365038,16837,5074.536569,0,0,0,261627.6143,213348.1699,80579.69787,27647.69328,26320.50346,2047.274303,17782.08381,4817.064237,1674.081108,17756.42857,3428.642292,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39824,237055.09,105056.89,157657.71,9339.78,8579.1,42573.53,54855.4,11730.46,6153.82,37746.12,50234.97,0,51263.69,0,36367.54
6/24/2011,429562.79,25967.15513,24313.82225,1640.237097,18053.79898,4126.56299,493.2231866,17363,2376.693233,0,0,0,261627.6143,219383.1004,80579.69787,26536.3552,27754.77021,2091.571133,19533.1012,4714.424702,1415.673172,18059.57143,3651.257704,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33521,210344.14,84428.59,134790.06,9346.21,9231.02,39912.78,58043,13213.34,6007.25,47803.02,51708.47,0,49438.53,0,32087.86
6/25/2011,436669.58,24035.13432,18343.49394,1302.711739,12480.67455,4062.004437,498.1032187,20418,1916.864677,0,0,0,261627.6143,225418.031,80579.69787,26533.2154,28238.80394,2066.842975,20315.62151,4637.29871,1219.040743,18589.28571,3570.579167,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31171,188310.06,75610.9,172748.62,9656.07,9733.51,34665.42,66734.86,13683.43,5401.35,45929.81,60510.99,0,42536.65,0,28377.55
6/26/2011,649431.33,24501.91725,23683.64936,1640.02095,16522.26127,4874.731732,646.6354018,33626,2311.003439,0,0,0,261627.6143,231452.9615,80579.69787,26515.27371,28276.13545,2033.784342,20465.20351,4696.883368,1080.264225,19522.42857,3514.925314,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37891,281167.69,101831.39,266432.25,14774.4,11564.53,55079.54,97704.53,23946.5,6825.46,66020.91,91220.51,0,58327.37,0,39416.98
6/27/2011,801170.89,26378.46834,26836.71791,2498.989188,18617.40203,5288.186283,432.1404101,52034,3503.455668,0,0,0,261627.6143,237487.8921,80579.69787,26452.62732,28556.94183,1993.613056,20909.09542,4686.145203,968.0881535,21966.42857,3542.947746,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51705,423472.75,134838.23,242859.91,17956.6,10490.23,61973.5,127871.42,28385.97,6434.59,74169.1,127491.02,0,70717.59,0,50252.51
6/28/2011,734911.54,26590.92783,12958.05539,1858.376699,7952.458272,3043.452767,103.7676499,73354,3661.293645,0,0,0,261627.6143,243522.8226,80579.69787,25970.74347,27896.02963,2011.022624,20473.5075,4660.806723,750.6927907,26206.14286,3503.977015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45718,344891.83,124371.94,265647.77,15163.01,12983.14,54229.29,162086.54,24835.43,9010.64,67182.9,187190.75,0,10199.89,0,14794.65
6/29/2011,650679.64,23992.22378,9643.72972,1931.093268,4829.781975,2882.854478,-2.26E-07,29949,3913.104521,0,0,0,261627.6143,249557.7532,80579.69787,25897.18255,24879.72737,1961.213335,17968.20127,4418.817046,531.4957181,33850.42857,3480.646712,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41253,314488.78,118146.36,218044.5,15428.55,14100.57,56871.54,94956.1,26642.41,9273.82,73007.03,99191.82,0,10355.06,0,15527.36
6/30/2011,567614.75,27876.15078,10494.55456,1796.748299,4854.449901,3843.35636,9.27E-08,35181,3267.154882,0,0,0,261627.6143,255592.6837,80579.69787,25471.21696,21645.00158,1883.625491,15210.01271,4158.733889,392.6294815,34797.28571,3250.993107,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37848,332886.45,87451.21,147277.09,12136.66,10569.07,43930.09,151312.29,21410.33,6080.14,56575.19,115776.19,0,57065.61,0,29917.51
7/1/2011,358673.95,11813.17678,12166.84952,1109.991484,7827.648151,2971.414198,257.7956844,11348,2882.751649,0,0,0,161384.1833,261627.6143,80579.69787,25620.28249,18039.14616,1809.739606,11901.54671,4017.307007,310.5528381,37417.85714,2992.795723,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29216,177624.87,65533.02,115516.06,8666.18,5431.07,36141.89,35812.24,14502.84,2265.49,42160.3,33522.13,0,41496.82,0,25962.83
7/2/2011,280478.19,11032.11689,12353.12148,788.0872885,7527.12308,3643.60904,394.3020695,8395,1784.433085,0,0,0,161384.1833,258286.1666,86614.62842,23598.28558,16303.86434,1733.990232,10440.66802,3852.285751,276.9203378,36558.57143,3065.089783,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24570,125198.94,59853.8,95425.45,7801.67,4958.28,28653.45,28372.24,13595.57,2315.13,34074.5,27408.1,0,32171.18,0,21741.87
7/3/2011,356348.63,11647.89809,14525.33652,1085.620325,8949.238717,4180.560084,309.9173994,9167,1645.247305,0,0,0,161384.1833,254944.7189,92649.55896,21740.71166,15448.09685,1660.472454,9733.017811,3792.514979,262.0916022,34841,3046.170984,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26446,169959.01,58831.18,127558.44,8658.62,5786.04,32371.65,29474.15,12507.62,2678.39,39962,29647.27,0,36102.77,0,22992.47
7/4/2011,488464.21,12799.18227,17676.85075,1091.802572,8037.148528,8176.845615,371.0540372,10648,2187.714963,0,0,0,161384.1833,251603.2712,98684.48951,19904.42321,14139.76644,1581.272364,8651.157446,3693.347601,213.9890304,31346.85714,2951.062965,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29123,246672.01,76629.86,165162.34,13072.42,5955.68,49770.55,42297.13,18100.1,2964.24,61362.13,40224.83,0,43776.96,0,30771.97
7/5/2011,733079.76,17936.98861,31305.45385,1632.510552,22833.32137,6053.234252,786.3876749,15010,2857.769586,0,0,0,161384.1833,248261.8235,104719.4201,17964.5252,12831.21399,1380.245705,7139.692661,4106.01322,205.2624057,25434.57143,2763.100007,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40509,318295.46,112899.37,301884.93,21561.34,7446.58,65270.63,51161.76,26139.52,2472.42,79375.78,50023.27,0,65620.8,0,47306.06
7/6/2011,614057.78,16295.53504,39131.67097,1667.576395,30879.9925,5879.514824,704.5872459,14918,3552.806273,0,0,0,161384.1833,244920.3758,110754.3506,16728.24817,15452.27091,1347.979113,9265.530246,4535.982004,302.7795522,17099.71429,2648.310856,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40785,248756.3,99690.99,265610.49,13485.65,7060.67,63095.4,48291.99,20354.06,3959.23,71593.7,47699.58,0,65772.59,0,39602.44
7/7/2011,487986.31,13898.52171,35858.25039,1685.795229,27858.42352,5654.051995,659.9796377,11986,2723.044888,0,0,0,161384.1833,241578.9281,116789.2811,15628.72121,19664.83395,1310.333845,12986.98889,4964.076339,403.434873,14952.42857,2596.839677,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38592,237661.82,91546.84,158777.65,9712.85,6294.17,54558.63,40215.01,16675.37,3242.82,66677.14,37240.17,0,52494.22,0,35357.67
7/8/2011,429735.41,16372.97991,24292.40093,1465.271837,16499.77912,5602.894085,724.4558941,10700,2368.834921,0,0,0,161384.1833,238237.4804,122824.2117,13631.91705,23288.21907,1294.483407,16273.27084,5222.747144,497.7176784,11638.85714,2519.109678,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37961,219901.68,78771.67,131062.06,9773.47,6010.25,45321.22,40284.3,17228.98,2985.88,55278.43,36850.12,0,51072.91,0,32221.08
7/9/2011,374841.66,11590.28666,19722.52814,1196.085733,12818.1718,5157.822083,550.4485211,10535,1959.307528,0,0,0,161384.1833,234896.0327,128859.1422,14283.3175,25020.4407,1345.237743,17512.14669,5598.672842,564.3834227,11546.28571,2445.693003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31475,189170.77,66006.93,119663.96,8655.64,5146.02,42777.95,36080.62,12971.16,3288.79,50268.39,33331.4,0,42599.82,0,25316.58
7/10/2011,493942.65,12868.12709,24489.35808,1501.152755,16169.4067,6071.889862,746.9087634,13601,2060.127997,0,0,0,161384.1833,231554.585,134894.0728,14363.05604,26073.21308,1403.523235,18268.01079,5814.988991,586.6900586,11852,2470.675066,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36834,253179.52,86920.78,153842.35,9857.83,5447.44,55600.51,53209.71,15983.61,2986.83,69556.66,47215.33,0,56849.92,0,35780.93
